AÑO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,COD_MUNICIPIO,MUNICIPIO,CABECERA_MUNICIPAL,COD_CENTRO_POBLADO,CENTRO_POBLADO,COBERTURA_2G,COBERTURA_3G,COBERTURA_HSPA_HSPA_DC,COBERTURA_4G,COBERTURA_LTE,COBERTURA_5G,ESTRATO_PROMEDIO,INGRESO_PROMEDIO_HOGAR,TASA_POBREZA,INDICE_NBI,TASA_DESEMPLEO,TASA_ELECTRIFICACION,PCT_HOGARES_INTERNET,ALTITUD_MSNM,PRECIPITACION_MEDIA,INV_PUBLICA_PER_CAPITA,NOMBRE_PROVEEDOR_COMERCIAL
2017,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15861,VENTAQUEMADA,NO,15861008,TIERRA NEGRA,SÍ,SÍ,SÍ,SÍ,NO,NO,2,5306554,23.41,16.14,6.88,93.61,65.1,728,2492.5,650277,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25200,COGUA,NO,25200014,SECTOR ZAMORA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1405409,17.82,12.33,7.57,85.48,45.97,1729,3341.7,1644502,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5129,CALDAS,NO,5129016,SALINAS,SÍ,SÍ,SÍ,SÍ,NO,NO,4,1874135,52.65,13.41,17.41,96.55,31.88,2191,3327.8,1829504,CLARO COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,27,CHOCÓ,27495,NUQUÍ,SÍ,27495000,NUQUÍ,NO,SÍ,SÍ,NO,NO,NO,2,3789179,12.33,5.89,13.77,94.8,37.17,667,1164.5,479179,MOVISTAR COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,17524,PALESTINA,SÍ,17524000,PALESTINA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,5850405,40.98,22.58,10.06,95.78,67.34,1612,885.6,953009,MOVISTAR COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13433,MAHATES,SÍ,13433000,MAHATES,NO,SÍ,SÍ,SÍ,NO,NO,2,2525690,38.1,13.61,17.04,82.38,86.07,680,3024.5,467375,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47288,FUNDACIÓN,NO,47288004,SANTA ROSA,SÍ,SÍ,SÍ,SÍ,NO,NO,2,4080772,27.3,23.52,8.7,82.81,42.39,972,1047.5,1132203,CLARO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76001,CALI,NO,76001032,MONTAÑITAS (ALTO Y BAJO),NO,SÍ,SÍ,SÍ,NO,NO,3,4957893,25.76,47.07,19.64,85.73,74.1,2846,3474.8,785459,MOVISTAR COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68547,PIEDECUESTA,NO,68547025,MIRADOR DEL LAGO,SÍ,SÍ,SÍ,NO,SÍ,NO,2,5887268,48.59,24.37,10.17,90.36,81.99,2132,3041.7,976332,CLARO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,50,META,50573,PUERTO LÓPEZ,SÍ,50573000,PUERTO LÓPEZ,NO,SÍ,SÍ,SÍ,NO,NO,1,1203119,14.32,44.51,10.06,94.96,61.25,2463,3446.4,533855,WOM COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73624,ROVIRA,NO,73624010,LA SELVA,SÍ,NO,NO,NO,NO,NO,5,4966769,21.84,32.25,9.68,96.73,70.16,2741,1546.5,991111,CLARO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50689,SAN MARTÍN,SÍ,50689000,SAN MARTÍN,SÍ,SÍ,SÍ,SÍ,NO,NO,5,5120295,46.62,16.12,6.83,94.09,78.9,2529,1608.1,385626,MOVISTAR COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20400,LA JAGUA DE IBIRICO,SÍ,20400000,LA JAGUA DE IBIRICO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,1202732,37.42,21.01,6.67,98.57,45.64,2503,2849.3,1479932,MOVISTAR COLOMBIA
2017,3,AVANTEL S.A.S,68,SANTANDER,68855,VALLE DE SAN JOSÉ,SÍ,68855000,VALLE DE SAN JOSÉ,SÍ,SÍ,SÍ,NO,NO,NO,2,1306079,16.4,8.78,14.72,94.77,47.81,826,610.1,1597053,AVANTEL
2017,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO,NO,52835116,GUALTAL,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2750013,54.11,20.01,18.13,86.13,30.04,296,3042.7,1128825,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5034,ANDES,NO,5034006,SANTA RITA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,3423836,29.67,35.49,16.86,85.3,87.79,3183,3425.2,580533,CLARO COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25772,SUESCA,NO,25772001,HATO GRANDE,NO,NO,NO,SÍ,NO,NO,3,1932658,51.39,8.24,7.12,93.92,85.05,1253,1953.1,916480,TIGO COLOMBIA
2017,2,AVANTEL S.A.S,19,CAUCA,19533,PIAMONTE,SÍ,19533000,PIAMONTE,SÍ,SÍ,SÍ,NO,NO,NO,4,2785209,49.39,14.24,13.18,83.86,75.87,3167,3177.1,1020569,AVANTEL
2017,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15667,SAN LUIS DE GACENO,NO,15667004,LA MESA DEL GUAVIO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,5122626,41.22,22.16,6.58,81.85,34.74,2997,1111.1,1543828,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54261,EL ZULIA,NO,54261009,CRISTO REY,SÍ,SÍ,NO,NO,SÍ,NO,2,1456951,34.72,49.19,5.68,90.64,56.85,2727,1627.9,1708678,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5036,ANGELÓPOLIS,NO,5036006,SANTA RITA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,811303,58.98,40.32,14.85,96.43,36.11,2425,3910.1,815054,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70678,SAN BENITO ABAD,NO,70678038,LAS POZAS,NO,SÍ,SÍ,SÍ,NO,NO,4,2010209,17.25,38.01,13.03,82.03,30.96,2468,3952.1,1558716,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8433,MALAMBO,NO,8433005,PITALITO,SÍ,SÍ,SÍ,NO,NO,NO,1,4279591,46.26,10.23,6.23,95.84,66.97,2152,2294.1,491637,CLARO COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15814,TOCA,SÍ,15814000,TOCA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,3166610,19.56,40.14,5.52,96.23,87.65,1728,3769.9,1208780,TIGO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54498,OCAÑA,NO,54498012,PUEBLO NUEVO,SÍ,SÍ,SÍ,NO,NO,NO,5,4980303,26.91,40.34,19.85,89.65,84.17,2024,2329.6,1705708,MOVISTAR COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20001,VALLEDUPAR,NO,20001019,CAMPERUCHO,SÍ,SÍ,SÍ,NO,NO,NO,3,1868199,25.43,32.05,5.45,81.15,71.81,329,1520.6,348827,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50313,GRANADA,NO,50313006,AGUAS CLARAS,SÍ,SÍ,SÍ,SÍ,NO,NO,3,5717339,57.35,49.57,11.67,83.49,35.8,2486,1434.1,345256,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47205,CONCORDIA,NO,47205002,BELLAVISTA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4976224,58.37,19.64,12.57,94.15,46.45,1155,3753.3,444087,CLARO COLOMBIA
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23660,SAHAGÚN,NO,23660031,LA BALSA,NO,NO,NO,SÍ,NO,NO,4,5484346,19.15,47.36,6.76,94.24,49.2,1890,1103.6,121518,MOVISTAR COLOMBIA
2017,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17867,VICTORIA,NO,17867001,CAÑAVERAL,SÍ,SÍ,SÍ,NO,NO,NO,3,1258298,11.1,46.16,7.54,97.97,75.79,381,2528.7,510275,CLARO COLOMBIA
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23672,SAN ANTERO,NO,23672028,SAN MARTÍN 2,SÍ,SÍ,SÍ,SÍ,NO,NO,1,1847343,46.0,5.52,10.28,91.65,78.13,2185,2444.3,1695916,MOVISTAR COLOMBIA
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,NO,25899010,APOSENTOS ALTOS,SÍ,SÍ,NO,SÍ,NO,NO,1,905228,30.9,25.26,16.43,82.48,53.11,2990,3088.7,1929210,MOVISTAR COLOMBIA
2017,2,AVANTEL S.A.S,13,BOLÍVAR,13042,ARENAL,SÍ,13042000,ARENAL,SÍ,SÍ,SÍ,SÍ,NO,NO,2,5420650,14.44,48.97,12.61,82.43,55.07,842,2247.4,694091,AVANTEL
2017,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001,PEREIRA,NO,66001053,ESPERANZA GALICIA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,2555692,44.19,9.64,14.57,94.42,32.67,2317,1453.0,171524,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47703,SAN ZENÓN,NO,47703006,PEÑONCITO,SÍ,SÍ,SÍ,NO,NO,NO,4,1684056,37.26,29.65,19.78,83.68,47.35,395,1092.9,848870,CLARO COLOMBIA
2017,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27025,ALTO BAUDÓ,NO,0,SIN CENTRO POBLADO,NO,NO,NO,SÍ,NO,NO,5,2530228,59.03,49.05,16.52,86.57,57.08,2960,2672.9,1667431,TIGO COLOMBIA
2017,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70124,CAIMITO,NO,70124011,LA MEJÍA,SÍ,SÍ,SÍ,NO,NO,NO,5,2746793,21.37,30.0,11.52,89.74,37.02,2511,3016.5,976004,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25781,SUTATAUSA,NO,25781002,LAS PEÑAS,SÍ,SÍ,NO,NO,SÍ,NO,4,2369123,30.2,13.54,11.7,80.5,57.2,449,2493.3,691309,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23660,SAHAGÚN,NO,23660009,MORROCOY,SÍ,NO,NO,NO,NO,NO,2,4079269,37.13,31.2,14.28,84.98,81.19,1354,3084.2,835609,CLARO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13001,CARTAGENA,NO,13001026,ARROYO DE LAS CANOAS,SÍ,NO,NO,NO,NO,NO,5,2526470,49.58,14.2,14.98,88.16,64.88,1986,995.3,382187,MOVISTAR COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5400,LA UNIÓN,SÍ,5400000,LA UNIÓN,NO,SÍ,SÍ,SÍ,NO,NO,3,4140420,37.44,28.39,12.51,85.59,34.74,1308,3588.6,1150995,TIGO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,97,VAUPÉS,97666,TARAIRA,SÍ,97666000,TARAIRA,NO,SÍ,SÍ,NO,NO,NO,2,848874,40.65,8.33,14.67,82.73,41.5,1297,2538.4,1860828,WOM COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,NO,25899012,BOSQUES DE SILECIA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,2422572,21.31,32.25,5.35,94.56,58.47,2067,944.0,1270407,CLARO COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13222,CLEMENCIA,SÍ,13222000,CLEMENCIA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4020281,52.35,28.26,11.44,96.26,51.69,2286,2116.7,868976,TIGO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23855,VALENCIA,NO,23855016,MANZANARES,SÍ,NO,NO,NO,NO,NO,2,3489784,31.43,38.31,9.18,85.15,51.52,1293,3456.8,1774663,MOVISTAR COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68615,RIONEGRO,NO,68615031,SAN RAFAEL,SÍ,SÍ,SÍ,NO,NO,NO,5,1509662,17.05,33.38,6.94,95.49,61.76,2465,3641.5,1034644,MOVISTAR COLOMBIA
2017,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5658,SAN JOSÉ DE LA MONTAÑA,SÍ,5658000,SAN JOSÉ DE LA MONTAÑA,NO,SÍ,SÍ,NO,NO,NO,2,5672554,43.21,29.73,6.49,87.71,65.06,3102,1426.3,536700,ETB
2017,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44001,RIOHACHA,NO,44001004,CASCAJALITO,NO,NO,NO,NO,NO,NO,2,1270452,20.8,36.04,14.05,90.13,77.81,1849,2989.4,1343517,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,NO,23682005,LA DORADA,SÍ,SÍ,SÍ,NO,NO,NO,2,2939686,14.88,11.48,12.85,97.12,50.46,3175,849.9,1324858,CLARO COLOMBIA
2017,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20400,LA JAGUA DE IBIRICO,SÍ,20400000,LA JAGUA DE IBIRICO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,3392670,53.1,31.79,8.8,95.0,78.33,185,617.4,1992608,CLARO COLOMBIA
2017,3,AVANTEL S.A.S,25,CUNDINAMARCA,25436,MANTA,SÍ,25436000,MANTA,SÍ,SÍ,SÍ,NO,NO,NO,3,5610833,33.01,12.74,12.06,96.1,50.32,3199,2461.4,440641,AVANTEL
2017,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27075,BAHÍA SOLANO,NO,27075004,HUINA,NO,NO,NO,SÍ,NO,NO,1,1242061,47.46,46.65,12.38,82.74,33.33,1233,2931.9,732899,TIGO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15244,EL COCUY,SÍ,15244000,EL COCUY,SÍ,SÍ,NO,SÍ,NO,NO,4,4134732,24.53,8.08,7.93,81.39,63.25,1437,3285.3,1286135,MOVISTAR COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68573,PUERTO PARRA,SÍ,68573000,PUERTO PARRA,SÍ,SÍ,SÍ,NO,NO,NO,2,4561675,49.35,24.37,14.78,97.87,65.27,252,1690.8,1995700,MOVISTAR COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52001,PASTO,NO,52001005,LA LAGUNA,NO,SÍ,SÍ,SÍ,NO,NO,5,3061286,15.6,36.31,16.71,87.76,86.07,18,522.8,686400,TIGO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27600,RÍO QUITO,NO,27600011,LOMA DE LOS GAMBOA,NO,NO,NO,NO,NO,NO,2,1288972,27.8,25.61,16.87,85.76,73.56,2759,2178.3,1048614,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66383,LA CELIA,SÍ,66383000,LA CELIA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1923994,58.9,9.14,14.04,94.49,85.07,1159,555.5,1387616,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47053,ARACATACA,NO,47053001,BUENOS AIRES,SÍ,SÍ,SÍ,SÍ,NO,NO,3,3881328,49.7,29.9,12.67,96.73,84.5,222,821.9,902792,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013,AGUADAS,NO,17013017,PORE,NO,SÍ,SÍ,SÍ,NO,NO,5,4898064,34.86,33.87,5.92,97.25,66.27,2,1643.4,857739,CLARO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,8,ATLÁNTICO,8770,SUAN,SÍ,8770000,SUAN,NO,SÍ,SÍ,SÍ,NO,NO,4,3417703,26.99,36.67,9.32,86.32,61.67,1259,2030.1,1894354,WOM COLOMBIA
2017,2,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5306,GIRALDO,SÍ,5306000,GIRALDO,NO,SÍ,SÍ,NO,NO,NO,1,963038,53.61,21.8,6.4,97.04,63.45,853,1478.1,1140206,WOM COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13654,SAN JACINTO,NO,13654008,LAS MERCEDES,NO,NO,NO,NO,NO,NO,5,5924795,37.24,30.36,19.46,80.82,88.7,1488,2536.5,1493758,CLARO COLOMBIA
2017,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,SÍ,68684000,SAN JOSÉ DE MIRANDA,NO,SÍ,SÍ,NO,NO,NO,5,4763735,47.92,25.28,7.03,80.99,76.39,227,693.7,1655381,WOM COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54498,OCAÑA,NO,54498006,BUENAVISTA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2174572,47.71,35.24,7.28,92.47,36.38,2960,1006.0,1090671,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,81065,ARAUQUITA,NO,81065001,CARRETERO,NO,SÍ,SÍ,NO,NO,NO,4,3155874,10.9,31.26,18.34,81.26,76.71,1677,2933.4,365161,CLARO COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13062,ARROYOHONDO,NO,13062001,MACHADO,NO,NO,NO,SÍ,NO,NO,2,1400530,16.31,28.66,19.16,86.49,40.23,498,997.5,448405,TIGO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20228,CURUMANÍ,NO,20228012,CHINELA,SÍ,SÍ,SÍ,NO,SÍ,NO,5,4448966,42.98,16.23,16.49,93.46,56.84,2568,2739.2,291196,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,86885,VILLAGARZÓN,SÍ,86885000,VILLAGARZÓN,SÍ,SÍ,SÍ,SÍ,NO,NO,1,1877833,18.08,5.09,5.08,86.75,42.63,2749,691.4,1920282,CLARO COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,63,QUINDÍO,63302,GÉNOVA,SÍ,63302000,GÉNOVA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,3377640,22.77,12.83,5.02,83.59,71.37,1885,1925.8,1894234,TIGO COLOMBIA
2017,4,PARTNERS TELECOM COLOMBIA SAS,47,MAGDALENA,47745,SITIONUEVO,SÍ,47745000,SITIONUEVO,NO,SÍ,SÍ,SÍ,NO,NO,1,1235423,57.33,10.27,10.67,85.63,82.64,2964,1120.9,1592741,WOM COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15814,TOCA,SÍ,15814000,TOCA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,1992929,38.01,25.21,7.15,89.15,47.42,2015,883.7,1862204,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70001,SINCELEJO,NO,0,SANTA CRUZ,SÍ,NO,NO,NO,NO,NO,4,1123390,47.54,32.55,5.28,89.51,34.92,1162,2484.6,690608,CLARO COLOMBIA
2017,1,PARTNERS TELECOM COLOMBIA SAS,66,RISARALDA,66572,PUEBLO RICO,SÍ,66572000,PUEBLO RICO,NO,SÍ,SÍ,SÍ,NO,NO,2,2464221,37.9,14.59,11.96,95.66,47.91,1299,3749.2,1383643,WOM COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5483,NARIÑO,SÍ,5483000,NARIÑO,NO,NO,NO,SÍ,NO,NO,1,4868316,37.63,47.26,19.15,95.0,70.34,2338,691.8,1885237,MOVISTAR COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76041,ANSERMANUEVO,SÍ,76041000,ANSERMANUEVO,SÍ,SÍ,SÍ,SÍ,NO,NO,5,2456671,14.71,5.3,9.86,89.14,49.73,1076,1975.4,1966135,TIGO COLOMBIA
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,8,ATLÁNTICO,8558,POLONUEVO,SÍ,8558000,POLONUEVO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,938563,27.18,39.75,14.92,96.91,46.69,3181,2976.4,1544988,MOVISTAR COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15518,PAJARITO,NO,15518001,CORINTO,SÍ,SÍ,SÍ,SÍ,NO,NO,1,1583066,24.12,33.13,14.78,82.28,41.07,714,2119.4,437232,CLARO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,47,MAGDALENA,47245,EL BANCO,SÍ,47245000,EL BANCO,NO,SÍ,SÍ,SÍ,NO,NO,5,2354623,29.54,21.81,8.77,85.11,59.85,947,3322.7,1329362,WOM COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013,AGUADAS,NO,17013011,SAN NICOLÁS,NO,SÍ,SÍ,SÍ,NO,NO,1,5699856,49.92,7.27,14.76,96.56,46.56,2695,1128.8,1442641,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23574,PUERTO ESCONDIDO,NO,23574006,SAN LUIS,SÍ,SÍ,SÍ,SÍ,NO,NO,3,4855957,28.6,33.24,8.19,87.56,73.86,3075,3858.6,1939754,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41791,TARQUI,NO,41791002,MAITO,SÍ,SÍ,SÍ,NO,NO,NO,1,1397897,32.58,22.35,6.83,99.62,34.6,2731,1848.1,954967,CLARO COLOMBIA
2017,1,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8606,REPELÓN,NO,8606004,ROTINET,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4741237,29.87,47.13,15.52,89.33,69.84,869,1695.5,1213926,TIGO COLOMBIA
2017,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68307,GIRÓN,NO,68307007,ACAPULCO,NO,SÍ,SÍ,SÍ,NO,NO,1,1572800,14.67,29.39,6.7,95.84,44.25,1070,3561.1,281417,WOM COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76130,CANDELARIA,NO,76130023,TRES TUSAS,NO,NO,NO,NO,NO,NO,4,2842999,32.05,47.28,19.95,88.05,59.36,93,2473.5,340678,CLARO COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73624,ROVIRA,SÍ,73624000,ROVIRA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4322554,19.78,14.92,7.75,88.5,47.17,2987,2307.6,443275,MOVISTAR COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5792,TARSO,NO,5792006,EL CEDRÓN,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4459985,19.34,37.66,13.91,87.66,73.37,559,3044.4,1170639,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54743,SILOS,NO,54743003,LOS RINCÓN,SÍ,NO,NO,NO,NO,NO,3,2702897,14.7,32.78,11.17,94.38,86.72,1775,2529.4,1789980,CLARO COLOMBIA
2017,1,COLOMBIA MOVIL  S.A ESP,41,HUILA,41206,COLOMBIA,SÍ,41206000,COLOMBIA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,4376511,27.83,38.27,6.9,90.95,85.02,2260,1068.8,1613528,TIGO COLOMBIA
2017,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73624,ROVIRA,SÍ,73624000,ROVIRA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,1963950,47.87,14.66,5.42,98.88,65.01,435,2859.7,1489666,CLARO COLOMBIA
2017,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,19,CAUCA,19548,PIENDAMÓ,NO,19548001,TUNÍA,SÍ,SÍ,SÍ,NO,NO,NO,4,1349148,23.82,34.92,14.34,85.02,57.76,851,967.1,1325619,ETB
2017,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17442,MARMATO,NO,17442003,SAN JUAN,SÍ,SÍ,SÍ,NO,NO,NO,4,3573707,25.62,27.41,17.1,82.01,79.1,2555,3320.5,234670,CLARO COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,81,ARAUCA,81736,SARAVENA,NO,81736008,PUERTO NARIÑO,SÍ,NO,NO,SÍ,NO,NO,5,5478394,42.13,38.43,17.63,87.87,71.0,2883,3964.1,110564,TIGO COLOMBIA
2017,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76130,CANDELARIA,NO,76130007,JUANCHITO,SÍ,SÍ,SÍ,SÍ,NO,NO,1,5868002,19.79,19.72,12.24,92.33,41.01,2698,1820.9,866412,CLARO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13001,CARTAGENA,NO,13001012,SANTA ANA,NO,SÍ,SÍ,SÍ,NO,NO,3,3573939,54.85,45.05,16.66,97.22,79.26,204,2056.6,851794,WOM COLOMBIA
2017,1,PARTNERS TELECOM COLOMBIA SAS,41,HUILA,41319,GUADALUPE,SÍ,41319000,GUADALUPE,NO,SÍ,SÍ,SÍ,NO,NO,4,2735740,36.01,8.79,15.09,86.92,55.73,2428,662.5,1665515,WOM COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19001,POPAYÁN,NO,19001026,SAMUEL SILVERIO,NO,SÍ,SÍ,NO,NO,NO,1,4234955,32.38,41.32,15.86,93.08,41.34,3144,548.1,411869,MOVISTAR COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20001,VALLEDUPAR,NO,20001048,RAMALITO,SÍ,NO,NO,NO,NO,NO,4,5736710,37.89,43.76,12.39,87.0,46.91,1099,3725.0,1758998,CLARO COLOMBIA
